Date,Open,High,Low,Close,Shares Traded,Turnover,MA13,PriceCrossover,PriceCrossoverSwitch,Target Close,VolumeMA7,VolumeDif,Target Close Percent,Last Week Gain,Last Week Gain Acceleration,Volatility7,Y Last Week Gain,GainFORCALC,LossFORCALC,Gain,Loss,Average Gain,Average Loss,RSI7,RSI7LOW,RSI7HIGH,Trend,PriceVolume,MA7PriceVolume,Month,GoldPRICE,GOLDUPDOWN,OilPRICE,OilUPDOWN,GOLDOILUPDOWN,InterestRate,IntersetRateOpen,InterestRateHigh,InterestRateLow,InterestRateChange,InterestChangeUpdown,AllUpdown
25/09/18,10969.95,11080.6,10882.85,11067.45,417548830,22878.57,11351.2625,-283.8125,0,10316.45,345148699.7,72400130.29,-6.79,-302.45,-90,126.5406405,-212.45,100.05,-100.05,100.05,0,35.05,78.25714286,30.66300069,0,0,-917.55,40711010925,-25695195945,Sep,30728,-1,5240,1,0,8.125,8.131,8.141,8.113,0.0004,1,1
26/09/18,11145.55,11145.55,10993.05,11053.8,351041146,17803.68,11317.1375,-263.3375,0,10348.05,365297140,-14255994,-6.38,-461.4,-456.3,130.0902082,-5.1,-13.65,13.65,0,13.65,14.29285714,80.20714286,14.96634256,1,0,-1083.95,-32208025146,-33217792655,Sep,30672,-1,5263,1,0,8.072,8.124,8.124,8.063,-0.0065,-1,-1
27/09/18,11079.8,11089.45,10953.35,10977.55,418210067,22582.86,11276.87917,-299.3291667,0,10301.05,374700404.3,43509662.71,-6.16,-400.2,-301,109.2057271,-99.2,-76.25,76.25,0,76.25,14.29285714,71.46428571,16.47455953,1,0,-1164.05,-42761979351,-36740288395,Sep,30575,-1,5204,-1,-2,8.027,8.043,8.073,8.024,-0.0056,-1,-3
28/09/18,11008.1,11034.1,10850.3,10930.45,492894147,23227.86,11225.91667,-295.4666667,0,10460.1,404784625.6,88109521.43,-4.30,-348.45,-90.45,69.65910445,-258,-47.1,47.1,0,47.1,14.29285714,64.07142857,18.00918009,1,0,-1210.05,-38273230515,-38566768297,Sep,30296,-1,5240,1,0,8.024,8.042,8.053,8.015,-0.0004,-1,-1
01/10/18,10930.9,11035.65,10821.55,11008.3,398987274,20391.72,11183.6125,-175.3125,0,10234.65,439726818.9,-40739544.86,-7.03,-226.05,128.7,59.14033351,-354.75,77.85,-77.85,77.85,0,25.41428571,57.70714286,30.21142906,0,0,-974.7,30881615008,-30747598918,Oct,30499,1,5314,1,2,7.988,7.923,7.997,7.923,-0.0045,-1,1
03/10/18,10982.7,10989.05,10843.75,10858.25,398756507,21225.59,11160.34583,-302.0958333,0,10472.5,459807231.7,-61050724.71,-3.55,-284.85,10.15,76.53956338,-295,-150.05,150.05,0,150.05,25.41428571,66.10714286,27.46854011,0,0,-859.35,-49625247296,-24263228332,Oct,30997,1,5482,1,2,8.112,8.057,8.115,8.031,0.0155,1,3
04/10/18,10754.7,10754.7,10547.25,10599.25,438202008,23711.57,11117.70833,-518.4583333,0,10512.5,410893417.1,27308590.86,-0.82,-368.15,-48.05,77.540547,-320.1,-259,259,0,259,25.41428571,78.00714286,24.33819003,0,0,-879.05,-68118502144,-22770622645,Oct,31057,-1,5580,1,0,8.158,8.193,8.21,8.155,0.0057,1,1
05/10/18,10514.1,10540.65,10261.9,10316.45,625153832,25254.21,11041.37917,-724.9291667,0,10584.75,416519997,208633835,2.60,-751,-448.55,78.14825121,-302.45,-282.8,282.8,0,282.8,11.12142857,118.4071429,8.520302069,1,0,-1404,-1.23562E+11,-46238146334,Oct,31216,1,5482,-1,0,8.024,8.158,8.165,8.024,-0.0164,-1,-1
08/10/18,10310.15,10398.35,10198.4,10348.05,470279031,22130.94,10952.9375,-604.8875,0,10453.05,446177854.4,24101176.57,1.01,-705.75,-244.35,170.2602098,-461.4,31.6,-31.6,31.6,0,15.63571429,116.4571429,11.74797402,1,0,-1824.9,17823575275,-39090774845,Oct,31156,-1,5470,-1,-2,7.974,7.989,8.017,7.968,-0.0062,-1,-3
09/10/18,10390.3,10397.6,10279.35,10301.05,443795275,18285.41,10875.36667,-574.3166667,0,10303.55,463211838,-19416563,0.02,-676.5,-276.3,205.0671531,-400.2,-47,47,0,47,15.63571429,112.2785714,12.12876773,1,0,-2133.25,-39608728294,-38640310409,Oct,31049,-1,5492,1,0,8.076,7.989,8.092,7.989,0.0128,1,1
10/10/18,10331.85,10482.35,10318.25,10460.1,373844130,19592.59,10797.59167,-337.4916667,0,10245.25,466866867.7,-93022737.71,-2.05,-470.35,-121.9,221.8881783,-348.45,159.05,-159.05,159.05,0,38.35714286,105.55,26.4701533,0,0,-1852.6,47945509673,-26323347525,Oct,31021,-1,5554,1,0,8.031,8.049,8.071,8.027,-0.0056,-1,-1
11/10/18,10169.8,10335.95,10138.6,10234.65,498509417,21907.13,10740.675,-506.025,0,10146.8,449859722.4,48649694.57,-0.86,-773.65,-547.6,214.4935816,-226.05,-225.45,225.45,0,225.45,27.23571429,137.7571429,16.40776281,1,0,-1920.5,32328335692,-26116673141,Oct,31310,1,5424,-1,0,7.986,8.001,8.023,7.978,-0.0056,-1,-1
12/10/18,10331.55,10492.45,10322.15,10472.5,354056762,18606.04,10679.6125,-207.1125,0,10224.75,464077171.4,-110020409.4,-2.37,-385.75,-100.9,198.2243111,-284.85,237.85,-237.85,237.85,0,61.21428571,116.3214286,34.28685737,0,0,-1629.75,49904300604,-11898166298,Oct,31565,1,5279,-1,0,7.984,7.971,8.008,7.963,-0.0003,-1,-1
15/10/18,10524.2,10526.3,10410.15,10512.5,267517728,14372.15,10630.03333,-117.5333333,0,10124.9,457691493.6,-190173765.6,-3.69,-86.75,281.4,175.9640368,-368.15,40,-40,40,0,66.92857143,79.32142857,45.45234053,0,0,-1246.15,-3129957418,-2614088480,Oct,31892,1,5265,-1,0,7.921,7.962,7.983,7.921,-0.0079,-1,-1
16/10/18,10550.15,10604.9,10525.3,10584.75,273444095,15453.03,10584.925,-0.175,0,10030,433308025,-159863930,-5.24,268.3,1019.3,251.1982529,-751,72.25,-72.25,72.25,0,77.25,38.92142857,65.9290417,0,0,-204.2,9461165687,16389171603,Oct,31799,-1,5310,1,0,7.872,7.946,7.954,7.87,-0.0062,-1,-1
17/10/18,10688.7,10710.15,10436.45,10453.05,293586908,17173.14,10552.19167,-99.14166667,0,10250.85,383063776.9,-89476868.86,-1.93,105,810.75,378.4441427,-705.75,-131.7,131.7,0,131.7,72.73571429,57.73571429,55.32435076,0,0,286.55,-69183754870,3959553011,Oct,31722,1,5315,1,2,7.909,7.885,7.926,7.863,0.0047,1,3
19/10/18,10339.7,10380.1,10249.6,10303.55,368552204,20505.66,10512.40833,-208.8583333,0,10198.4,357822045,10730159,-1.02,2.5,679,394.54891,-676.5,-149.5,149.5,0,149.5,72.73571429,72.37857143,49.78001564,0,0,375.8,-13323162175,7714633885,Oct,31706,-1,5045,-1,-2,7.921,7.891,7.927,7.88,0.0015,1,-1
22/10/18,10405.85,10408.55,10224,10245.25,306472776,17241.94,10453.67917,-208.4291667,0,10386.6,347073034.9,-40600258.86,1.38,-214.85,255.5,365.6787876,-470.35,-58.3,58.3,0,58.3,50.01428571,80.70714286,37.96974134,0,0,-107.35,-49219527826,-6166085758,Oct,31607,-1,5076,1,0,7.93,7.935,7.935,7.892,0.0011,1,1
23/10/18,10152.6,10222.1,10102.35,10146.8,312042090,18114.71,10402.59583,-255.7958333,0,10380.45,337448555.7,-25406465.71,2.30,-87.85,685.8,345.3989491,-773.65,-98.45,98.45,0,98.45,50.01428571,62.56428571,44.03496635,0,0,-300.2,-1809844122,-11042968588,Oct,31909,1,5084,1,2,7.894,7.937,7.938,7.88,-0.0045,-1,1
24/10/18,10278.15,10290.65,10126.7,10224.75,362272428,19413.24,10364.89167,-140.1416667,0,10553,310810366.1,51462061.86,3.21,-247.75,138,212.3025699,-385.75,77.95,-77.95,77.95,0,27.17142857,62.56428571,29.94568212,0,0,-550.45,-19345347655,-20935775483,Oct,31692,-1,4901,-1,-2,7.872,7.852,7.878,7.83,-0.0028,-1,-3
25/10/18,10135.05,10166.6,10079.3,10124.9,522421914,23503.76,10357.25,-232.35,0,10524,311984032.7,210437881.3,3.94,-387.6,-300.85,180.7569672,-86.75,-99.85,99.85,0,99.85,21.45714286,76.82857143,21.61151079,0,0,-723.2,-5302582427,-21246150484,Oct,31736,-1,4896,-1,-2,7.867,7.864,7.885,7.845,-0.0006,-1,-3
26/10/18,10122.35,10128.85,10004.55,10030,375563273,16120.14,10338.65417,-308.6541667,0,10530,348398916.4,27164356.57,4.99,-554.75,-823.05,224.8508336,268.3,-94.9,94.9,0,94.9,11.13571429,90.38571429,10.86184073,1,0,-1190.1,-34683268262,-27552498191,Oct,31868,1,4934,1,2,7.877,7.885,7.891,7.861,0.0013,1,3
29/10/18,10078.1,10275.3,10020.35,10250.85,375749433,17514.85,10316.06667,-65.21666667,0,10598.4,362987370.4,12762062.57,3.39,-202.2,-307.2,227.3469852,105,220.85,-220.85,220.85,0,42.68571429,71.57142857,37.03520079,0,0,-1144.55,64910714551,-8396145416,Oct,31784,-1,4959,1,0,7.81,7.836,7.836,7.797,-0.0085,-1,-1
30/10/18,10239.4,10285.1,10175.35,10198.4,298753965,14789.51,10298.62917,-100.2291667,0,10585.2,374724874,-75970909,3.79,-105.15,-107.65,184.8009283,2.5,-52.45,52.45,0,52.45,42.68571429,57.70714286,42.09933075,0,0,-862.1,-12248912565,-8242681187,Oct,31688,-1,4922,-1,-2,7.834,7.825,7.84,7.818,0.0031,1,-1
31/10/18,10209.55,10396,10105.1,10386.6,386618948,21513.85,10295.60833,90.99166667,1,10482.2,364753697,21865251,0.92,141.35,356.2,164.4417848,-214.85,188.2,-188.2,188.2,0,69.57142857,49.37857143,58.00035729,0,0,-166,68450884743,8567377752,Oct,31698,-1,4869,-1,-2,7.853,7.881,7.893,7.846,0.0024,1,-1
01/11/18,10441.7,10441.9,10341.9,10380.45,359340403,18111.88,10288.45,92,0,10582.5,376203150.1,-16862747.14,1.95,233.65,321.5,224.0328284,-87.85,-6.15,6.15,0,6.15,69.57142857,36.19285714,65.16357798,0,0,269.85,-22009599684,5681698386,Nov,31697,-1,4833,-1,-2,7.823,7.831,7.84,7.82,-0.0038,-1,-3
02/11/18,10462.3,10606.95,10457.7,10553,434175607,21758.8,10277.44583,275.5541667,0,10576.3,382960052,51215555,0.22,328.25,576,278.6545158,-247.75,172.55,-172.55,172.55,0,83.08571429,36.19285714,69.07773621,0,0,703.25,39379727555,14070994845,Nov,31565,-1,4702,-1,-2,7.781,7.785,7.793,7.752,-0.0054,-1,-3
05/11/18,10558.75,10558.8,10477,10524,311176379,14761.17,10274.8,249.2,0,10616.7,393231934.7,-82055555.71,0.88,399.1,786.7,329.0351206,-387.6,-29,29,0,29,83.08571429,26.07142857,75.42471794,0,0,961,-10813379170,13283738167,Nov,31739,-1,4602,-1,-2,7.808,7.799,7.812,7.791,0.0035,1,-1
06/11/18,10552,10600.25,10491.45,10530,309878810,14006.19,10280.7125,249.2875,0,10682.2,363054001.1,-53175191.14,1.45,500,1054.75,339.8637519,-554.75,6,-6,6,0,83.94285714,12.51428571,86.1330988,0,1,1227.35,-6817333820,17264585944,Nov,31773,1,4611,1,2,7.796,7.801,7.811,7.791,-0.0015,-1,1
07/11/18,10614.45,10616.45,10582.3,10598.4,32194181,1534.08,10299.58333,298.8166667,0,10763.4,353670506.4,-321476325.4,1.56,347.55,549.75,259.4761967,-202.2,68.4,-68.4,68.4,0,62.16428571,12.51428571,82.14252006,0,1,1246.65,-516716605.1,7917810065,Nov,31773,1,4611,1,2,7.796,7.801,7.811,7.791,-0.0015,-1,1
09/11/18,10614.7,10619.55,10544.85,10585.2,305817331,15294.83,10329.0125,256.1875,0,10656.2,304591184.7,1226146.286,0.67,386.8,491.95,198.8680608,-105.15,-13.2,13.2,0,13.2,62.16428571,6.907142857,88.71559633,0,1,1234.35,-9021611265,8378853108,Nov,31773,1,4429,-1,0,7.765,7.766,7.781,7.757,-0.004,-1,-1
12/11/18,10607.8,10645.5,10464.05,10482.2,267710127,13445.33,10365.54583,116.6541667,0,10600.05,305600237,-37890110,1.12,95.6,-45.75,116.8919862,141.35,-103,103,0,103,35.27857143,21.62142857,60.93017518,0,0,829.95,-33624391951,-6203329277,Nov,31200,-1,4378,-1,-2,7.804,7.789,7.821,7.788,0.005,1,-1
13/11/18,10451.9,10596.25,10440.55,10582.5,262541595,13078.98,10387,195.5,0,10526.75,288613262.6,-26071667.57,-0.53,202.05,-31.6,129.9916371,233.65,100.3,-100.3,100.3,0,49.60714286,20.74285714,69.52647913,0,0,684.45,34287932307,1839175293,Nov,30898,-1,4369,-1,-2,7.762,7.777,7.783,7.757,-0.0054,-1,-3
14/11/18,10634.9,10651.6,10532.7,10576.3,396373781,19374.89,10425.13333,151.1666667,0,10628.6,274784861.4,121588919.6,0.49,23.3,-304.95,134.2635397,328.25,-6.2,6.2,0,6.2,24.95714286,21.62857143,52.4467127,0,0,320.95,-23227503567,-7104714867,Nov,30759,-1,4042,-1,-2,7.733,7.724,7.748,7.707,-0.0037,-1,-3
15/11/18,10580.6,10646.5,10557.5,10616.7,306011926,14937.67,10470.65833,146.0416667,0,10685.6,269384600.6,36627325.43,0.65,92.7,-306.4,175.368196,399.1,40.4,-40.4,40.4,0,30.72857143,17.48571429,62.4383164,0,0,318.05,11047030529,-3981799196,Nov,30906,-1,4056,1,0,7.756,7.736,7.76,7.734,0.003,1,1
16/11/18,10644,10695.15,10631.15,10682.2,353384918,16728.88,10501.14583,181.0541667,0,10728.85,268646821.6,84738096.43,0.44,152.2,-347.8,178.6610848,500,65.5,-65.5,65.5,0,39.22857143,17.48571429,67.97029703,0,0,268.2,13499303868,-1079422383,Nov,30912,1,4074,1,2,7.815,7.775,7.816,7.768,0.0076,1,3
19/11/18,10731.25,10774.7,10688.8,10763.4,280522364,13540.9,10541.4625,221.9375,0,10858.7,274861979.9,5660384.143,0.89,165,-182.55,136.1169608,347.55,81.2,-81.2,81.2,0,41.05714286,17.48571429,68.95393474,0,0,409.9,9018794003,282793417.6,Nov,30918,-1,4054,-1,-2,7.791,7.82,7.836,7.789,-0.0031,-1,-3
20/11/18,10740.1,10740.85,10640.85,10656.2,304322623,13077.24,10572.8625,83.3375,0,10876.75,310337434.6,-6014811.571,2.07,71,-315.8,115.9418199,386.8,-107.2,107.2,0,107.2,41.05714286,30.91428571,56.26468285,0,0,388.2,-25532668070,-2075928983,Nov,30913,1,4113,1,2,7.792,7.767,7.795,7.756,0.0001,1,3
21/11/18,10670.95,10671.3,10562.35,10600.05,310191008,15382.32,10595.84167,4.208333333,0,10883.75,310123904.9,67103.14286,2.68,117.85,22.25,61.47989509,95.6,-56.15,56.15,0,56.15,41.05714286,24.22142857,61.94633042,0,0,353.85,-21992542467,-414236199.7,Nov,30862,1,3811,-1,0,7.792,7.767,7.795,7.756,0.0001,1,1
22/11/18,10612.65,10646.25,10512,10526.75,246926671,12254.36,10599.7625,-73.0125,-1,10869.5,316192602.1,-69265931.14,3.26,-55.75,-257.8,60.90939895,202.05,-73.3,73.3,0,73.3,26.72857143,34.69285714,42.81954457,0,0,133.1,-21211001039,-8342655249,Nov,30834,-1,3897,1,0,7.71,7.754,7.767,7.704,-0.0105,-1,-1
26/11/18,10568.3,10637.8,10489.75,10628.6,332863041,15927.25,10599.99167,28.60833333,1,10782.9,313961898.7,18901142.29,1.45,52.3,29,77.19027896,23.3,101.85,-101.85,101.85,0,41.27857143,33.80714286,54.25272249,0,0,114.4,20071641372,-2157063115,Nov,30705,1,3589,-1,0,7.726,7.677,7.738,7.677,0.0021,1,1
27/11/18,10621.45,10695.15,10596.35,10685.6,382834178,17296.28,10608.20833,77.39166667,0,10601.15,304888935.9,77945242.14,-0.79,68.9,-23.8,74.30802126,92.7,57,-57,57,0,43.65,33.80714286,55.63546977,0,0,65.45,24558812519,-226808544.9,Nov,30673,1,3651,1,2,7.734,7.747,7.75,7.713,0.001,1,3
28/11/18,10708.75,10757.8,10699.85,10728.85,437627174,17737.28,10615.475,113.375,0,10693.7,315863543.3,121763630.7,-0.33,46.65,-105.55,74.4436388,152.2,43.25,-43.25,43.25,0,40.47142857,33.80714286,53.76221653,0,0,167.85,8796306197,-898665355,Nov,30394,-1,3656,1,0,7.644,7.688,7.698,7.644,-0.0116,-1,-1
29/11/18,10808.7,10883.05,10782.35,10858.7,712650890,26283.43,10627.44583,231.2541667,0,10488.45,327898151.3,384752738.7,-3.41,95.3,-69.7,68.19796988,165,129.85,-129.85,129.85,0,47.42142857,33.80714286,57.67025712,0,0,210.85,35632544500,2903299002,Nov,30360,-1,3555,-1,-2,7.608,7.62,7.62,7.576,-0.0047,-1,-3
30/11/18,10892.1,10922.45,10835.1,10876.75,467857329,19964.33,10658.82083,217.9291667,0,10549.15,389630797.9,78226531.14,-3.01,220.55,149.55,55.29906139,71,18.05,-18.05,18.05,0,50,18.49285714,71.94984068,0,0,362.5,-7181610000,5524878726,Nov,30240,-1,3597,1,0,7.607,7.627,7.63,7.596,-0.0001,-1,-1
03/12/18,10930.7,10941.2,10845.35,10883.75,422358631,18484.91,10683.34167,200.4083333,0,10737.6,412992898.7,9365732.286,-1.34,283.7,165.85,83.4895146,117.85,7,-7,7,0,51,10.47142857,81.63731992,0,1,599.55,-19829737725,5833850832,Dec,30664,1,3548,-1,0,7.626,7.646,7.653,7.616,0.0025,1,1
04/12/18,10877.1,10890.95,10833.35,10869.5,332137359,15857.16,10708.9625,160.5375,0,10791.55,429016844.9,-96879485.86,-0.72,342.75,398.5,114.4752365,-55.75,-14.25,14.25,0,14.25,51,2.035714286,94.38202247,0,1,847,-2524243928,8503387562,Dec,30945,1,3708,1,2,7.574,7.618,7.618,7.566,-0.0068,-1,1
05/12/18,10820.45,10821.05,10747.95,10782.9,322019985,15176.26,10730.02917,52.87083333,0,10805.45,441189800.3,-119169815.3,0.21,154.3,102,121.9866845,52.3,-86.6,86.6,0,86.6,36.45,14.40714286,70.2892562,0,0,780.75,-12091850437,3908603018,Dec,30855,1,3746,1,2,7.44,7.562,7.573,7.435,-0.0177,-1,1
06/12/18,10718.15,10722.65,10588.25,10601.15,328275196,16488.87,10738.42083,-137.2708333,-1,10888.35,439640792.3,-111365596.3,2.71,-84.45,-153.35,112.9295345,68.9,-181.75,181.75,0,181.75,28.30714286,40.37142857,40.62532035,0,0,412.6,-38408197932,-5086684189,Dec,30987,-1,3730,-1,-2,7.423,7.412,7.443,7.371,-0.0023,-1,-3
07/12/18,10644.8,10704.55,10599.35,10693.7,335849636,18597.83,10724.9,-31.2,0,10908.7,431846652,-95997016,2.01,-35.15,-81.8,146.4314954,46.65,92.55,-92.55,92.55,0,35.35,40.37142857,46.07578438,0,0,34.7,16423047200,-3997149760,Dec,31050,1,3658,-1,0,7.464,7.401,7.48,7.389,0.0055,1,1
10/12/18,10508.7,10558.85,10474.95,10488.45,393097292,16524.36,10728.025,-239.575,0,10967.3,417307003.7,-24209711.71,4.57,-370.25,-465.55,158.9036261,95.3,-205.25,205.25,0,205.25,16.8,69.69285714,19.20156747,1,0,-489.85,-7960220163,-10224687569,Dec,31423,-1,3712,1,0,7.587,7.505,7.598,7.493,0.0165,1,1
11/12/18,10350.05,10567.15,10333.85,10549.15,438699334,20112.91,10718.725,-169.575,0,10951.7,371656489.7,67042844.29,3.82,-327.6,-548.15,251.1631951,220.55,60.7,-60.7,60.7,0,22.89285714,69.69285714,24.46191421,0,0,-733,87345037399,3279119202,Dec,31616,-1,3638,-1,-2,7.528,7.695,7.703,7.512,-0.0078,-1,-3
12/12/18,10591,10752.2,10560.8,10737.6,371697496,17447.45,10720.59167,17.00833333,1,10754,367491061.9,4206434.143,0.15,-146.15,-429.85,281.1741682,283.7,188.45,-188.45,188.45,0,48.81428571,69.69285714,40.84633315,0,0,-844,54490852914,13896346436,Dec,31577,-1,3715,1,0,7.411,7.476,7.479,7.41,-0.0155,-1,-1
13/12/18,10810.75,10838.6,10749.5,10791.55,387810061,17582.8,10729.675,61.875,0,10663.5,360253756.9,27556304.14,-1.19,-77.95,-420.7,253.0890703,342.75,53.95,-53.95,53.95,0,56.52142857,67.65714286,45.15263909,0,0,-551.7,-7445953171,13193245116,Dec,31410,-1,3685,-1,-2,7.408,7.389,7.437,7.382,-0.0004,-1,-3
14/12/18,10784.5,10815.75,10752.1,10805.45,350579275,14486.1,10738.50417,66.94583333,0,10729.85,368207000,-17627725,-0.70,22.55,-131.75,178.6802195,154.3,13.9,-13.9,13.9,0,58.50714286,55.28571429,50.96758136,0,0,-201.55,7344635811,15969886008,Dec,31374,1,3761,1,2,7.441,7.429,7.464,7.425,0.0045,1,3
17/12/18,10853.2,10900.35,10844.85,10888.35,306145514,12528.59,10744.8875,143.4625,0,10779.8,372286898.6,-66141384.57,-1.00,287.2,371.65,148.5380924,-84.45,82.9,-82.9,82.9,0,70.35,29.32142857,69.88080034,0,0,231.8,10761014817,22994059258,Dec,31287,-1,3673,-1,-2,7.461,7.443,7.463,7.423,0.0027,1,-1
18/12/18,10850.9,10915.4,10819.1,10908.7,294942271,13556.45,10747.35833,161.3416667,0,10859.9,369125515.4,-74183244.43,-0.45,215,250.15,222.1878744,-35.15,20.35,-20.35,20.35,0,60.03571429,29.32142857,66.44268775,0,0,524.75,17047663264,23083290124,Dec,31205,-1,3575,-1,-2,7.345,7.427,7.438,7.345,-0.0155,-1,-3
19/12/18,10930.55,10985.15,10928,10967.3,321801803,17172.64,10750.02083,217.2791667,0,10862.55,363281606.1,-41479803.14,-0.96,478.85,849.1,251.1712321,-370.25,58.6,-58.6,58.6,0,68.40714286,0,98.5592261,0,1,981.05,11826216260,25909923899,Dec,31043,1,3292,-1,0,7.219,7.241,7.288,7.218,-0.0172,-1,-1
20/12/18,10885.2,10962.55,10880.05,10951.7,328802751,14945.94,10756.98333,194.7166667,0,10910.1,353096536.3,-24293785.29,-0.38,402.55,730.15,278.1184032,-327.6,-15.6,15.6,0,15.6,59.73571429,2.228571429,94.87237663,0,1,1096.4,21865382942,16555687548,Dec,31040,1,3377,1,2,7.272,7.253,7.275,7.233,0.0073,1,3
21/12/18,10944.25,10963.65,10738.65,10754,389235107,18663.85,10763.83333,-9.833333333,-1,10792.5,337397024.4,51838082.57,0.36,16.4,162.55,240.9672051,-146.15,-197.7,197.7,0,197.7,32.81428571,30.47142857,51.04444444,0,0,897.8,-74051979107,-1807574169,Dec,31114,1,3225,-1,0,7.276,7.269,7.316,7.259,0.0006,1,1
24/12/18,10780.9,10782.3,10649.25,10663.5,230291344,10695.6,10761.425,-97.925,0,10672.25,339902397.4,-109611053.4,0.08,-128.05,-50.1,211.5923276,-77.95,-90.5,90.5,0,90.5,25.10714286,43.4,36.121673,0,0,290.9,-27036203786,-4606181400,Dec,31190,-1,3193,-1,-2,7.287,7.298,7.306,7.278,0.0015,1,-1
26/12/18,10635.45,10747.5,10534.55,10729.85,271942701,12831.99,10766.62083,-36.77083333,0,10727.35,317399723.6,-45457022.57,-0.02,-75.6,-98.15,222.7991974,22.55,66.35,-66.35,66.35,0,32.6,43.4,42.33766234,0,0,-187.25,25671390974,-1988073519,Dec,31452,1,2985,-1,0,7.263,7.249,7.267,7.228,-0.0033,-1,-1
27/12/18,10817.9,10834.2,10764.45,10779.8,470160392,19119.88,10769.63333,10.16666667,1,10771.8,306165927.3,163994464.7,-0.07,-108.55,-395.75,237.3355666,287.2,49.95,-49.95,49.95,0,27.89285714,43.4,38.58314396,0,0,-312.2,-17913110935,-6084377198,Dec,31513,1,3235,1,2,7.277,7.307,7.307,7.235,0.0019,1,3
28/12/18,10820.95,10893.6,10817.15,10859.9,253086507,12615.01,10793.9125,65.9875,0,10802.15,329596624.1,-76510117.14,-0.53,-48.8,-263.8,251.7165351,215,80.1,-80.1,80.1,0,36.42857143,43.4,45.06892895,0,0,-232.95,9857719448,-7111512029,Dec,31547,-1,3137,-1,-2,7.391,7.274,7.393,7.266,0.0157,1,-1
31/12/18,10913.2,10923.55,10853.2,10862.55,186494657,10176.13,10819.80833,42.74166667,0,10855.15,323617229.3,-137122572.3,-0.07,-104.75,-583.6,253.8781199,478.85,2.65,-2.65,2.65,0,28.43571429,43.4,39.04089438,0,0,-262.1,-9445954377,-10150393549,Dec,31566,1,3172,1,2,7.37,7.368,7.389,7.339,-0.0028,-1,1
01/01/19,10881.7,10923.6,10807.1,10910.1,159404542,8688.26,10830.22083,79.87916667,0,10821.6,304287637,-144883095,-0.81,-41.6,-444.15,186.7493144,402.55,47.55,-47.55,47.55,0,35.22857143,41.17142857,45.51495017,0,0,-195.15,4527088993,-12627292684,Jan,31531,1,3169,-1,0,7.418,7.401,7.447,7.385,0.0065,1,1
02/01/19,10868.85,10895.35,10735.05,10792.5,309665939,15352.25,10840.1,-47.6,-1,10794.95,280087892.9,29578046.14,0.02,38.5,22.1,49.6918145,16.4,-117.6,117.6,0,117.6,35.22857143,29.72857143,53.41130604,0,0,-107.85,-23642994443,-5426009161,Jan,31792,1,3169,1,2,7.354,7.409,7.415,7.35,-0.0086,-1,1
03/01/19,10796.8,10814.05,10661.25,10672.25,286241745,15030.45,10839.02083,-166.7708333,0,10737.6,268720868.9,17520876.14,0.61,8.75,136.8,56.36070482,-128.05,-120.25,120.25,0,120.25,35.22857143,33.97857143,50.17804456,0,0,5.65,-35651409340,-6656752811,Jan,31883,-1,3240,1,0,7.427,7.397,7.433,7.381,0.0099,1,1
04/01/19,10699.7,10741.05,10628.65,10727.35,296596655,14516.74,10821.0125,-93.6625,0,10886.8,276713783.3,19882871.71,1.49,-2.5,73.1,55.36365922,-75.6,55.1,-55.1,55.1,0,33.62142857,33.97857143,49.01082882,0,0,44.75,8200897511,-9152537592,Jan,31769,-1,3313,1,0,7.448,7.407,7.475,7.406,0.0028,1,1
07/01/19,10804.85,10835.95,10750.15,10771.8,269371080,12731.29,10805.9,-34.1,0,10890.3,280235776.7,-10864696.71,1.10,-8,100.55,56.05566748,-108.55,44.45,-44.45,44.45,0,32.83571429,33.97857143,48.42005477,0,0,-1.75,-8902714194,-7865338057,Jan,31764,1,3351,1,2,7.508,7.467,7.519,7.439,0.0081,1,3
08/01/19,10786.25,10818.45,10733.25,10802.15,277697672,13433.48,10789.60833,12.54166667,1,10905.2,251551589.3,26146082.71,0.95,-57.75,-8.95,46.77830567,-48.8,30.35,-30.35,30.35,0,25.72857143,33.97857143,42.38145664,0,0,-68.25,4415392985,-8642813266,Jan,31734,1,3371,1,2,7.454,7.503,7.534,7.439,-0.0072,-1,1
09/01/19,10862.4,10870.4,10749.4,10855.15,333010535,16213.3,10777.14583,78.00416667,0,10906.95,255067470,77943065,0.48,-7.4,97.35,47.72558214,-104.75,53,-53,53,0,32.92142857,33.97857143,48.48516726,0,0,-73.15,-2414326379,-7638294981,Jan,31863,1,3486,1,2,7.47,7.476,7.482,7.444,0.0021,1,3
10/01/19,10859.35,10859.35,10801.8,10821.6,254365477,12031.26,10785.575,36.025,0,10961.85,275998309.7,-21632832.71,1.30,-88.5,-46.9,31.75280827,-41.6,-33.55,33.55,0,33.55,26.12857143,38.77142857,39.64881856,0,0,-153.65,-9602296757,-9656778659,Jan,32116,-1,3688,1,0,7.476,7.488,7.516,7.466,0.0008,1,1
11/01/19,10834.75,10850.15,10739.4,10794.95,260792200,13084.6,10798.75,-3.8,-1,10922.75,289564157.6,-28771957.57,1.18,2.45,-36.05,42.62023189,38.5,-26.65,26.65,0,26.65,26.12857143,25.77857143,49.38571621,0,0,-93.45,-10379529560,-7761997962,Jan,32117,1,3708,1,2,7.503,7.479,7.519,7.449,0.0036,1,3
